x,y,z
-24.8244822608828,2.02961882854135,0
2.17311385315641,21.2986447717109,0
-6.07519538447423,-13.9465589632872,0
16.4531745471028,-5.34110784795928,0
-13.1509611300457,4.88208296783734,0
6.72028236299018,-18.1445462672987,0
-14.126925395769,-17.2490191234231,0
5.00359506073419,0.318931885577439,0
13.104129568339,20.3771525823499,0
-24.0927148020643,-6.56057095903712,0
-20.8320912209996,5.98801260851946,0
-2.16128865811585,-7.98424697274322,0
-19.3177217147639,-14.4402586695429,0
-8.17840077508634,0.274653457145222,0
-7.22859770047297,-22.9632616810262,0
-1.89638520365695,7.06649947109123,0
21.409264931356,-0.976200467196503,0
11.5801197630435,21.2413859101189,0
-1.03310569208637,18.5613285644112,0
-7.31387955508672,8.3321167089958,0
-5.33241865065067,18.5654847260536,0
12.8578988300906,7.38051743237559,0
-19.6227924054356,-11.9444803105403,0
10.1642568148854,-19.3537771613672,0
1.10028274867291,-12.2982089777317,0
-4.85564272129785,-14.4365485494132,0
-16.1151939496744,-2.05327327984512,0
-3.51190383378546,24.4926378472558,0
1.22309960256047,16.8315918595348,0
3.80194201073393,-6.18920845178419,0
18.3925166248675,-6.69366712921681,0
-18.718528036126,15.4748169582524,0
16.5101630757582,16.6027281354808,0
-2.89458830922029,19.5925810047168,0
-6.27995099932622,2.27446200790233,0
